id,text
2635,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 32 sold_qty: 32 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
2636,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 53 sold_qty: 39 percent_sold: 73.6 price_dropped: True reason: Low sales – EOD markdown
2637,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 38 sold_qty: 41 percent_sold: 107.9 price_dropped: True reason: Low sales – EOD markdown
2638,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 41 sold_qty: 40 percent_sold: 97.6 price_dropped: True reason: Low sales – EOD markdown
2639,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 37 sold_qty: 27 percent_sold: 73.0 price_dropped: True reason: Low sales – EOD markdown
2640,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 51 sold_qty: 28 percent_sold: 54.9 price_dropped: True reason: Low sales – EOD markdown
2641,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 42 sold_qty: 43 percent_sold: 102.4 price_dropped: True reason: Low sales – EOD markdown
2642,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 46 sold_qty: 44 percent_sold: 95.7 price_dropped: True reason: Low sales – EOD markdown
2643,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 30 sold_qty: 37 percent_sold: 123.3 price_dropped: True reason: Low sales – EOD markdown
2644,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 52 sold_qty: 45 percent_sold: 86.5 price_dropped: True reason: Low sales – EOD markdown
2645,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 32 sold_qty: 45 percent_sold: 140.6 price_dropped: True reason: Low sales – EOD markdown
2646,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 32 sold_qty: 52 percent_sold: 162.5 price_dropped: True reason: Low sales – EOD markdown
2647,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 58 sold_qty: 30 percent_sold: 51.7 price_dropped: True reason: Low sales – EOD markdown
2648,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 56 sold_qty: 26 percent_sold: 46.4 price_dropped: True reason: Low sales – EOD markdown
2649,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 54 sold_qty: 20 percent_sold: 37.0 price_dropped: True reason: Low sales – EOD markdown
2650,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 36 sold_qty: 39 percent_sold: 108.3 price_dropped: True reason: Low sales – EOD markdown
2651,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 37 sold_qty: 23 percent_sold: 62.2 price_dropped: True reason: Low sales – EOD markdown
2652,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 32 sold_qty: 34 percent_sold: 106.2 price_dropped: True reason: Low sales – EOD markdown
2653,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 60 sold_qty: 32 percent_sold: 53.3 price_dropped: True reason: Low sales – EOD markdown
2654,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 52 sold_qty: 41 percent_sold: 78.8 price_dropped: True reason: Low sales – EOD markdown
2655,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 56 sold_qty: 43 percent_sold: 76.8 price_dropped: True reason: Low sales – EOD markdown
2656,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 43 sold_qty: 35 percent_sold: 81.4 price_dropped: True reason: Low sales – EOD markdown
2657,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 59 sold_qty: 33 percent_sold: 55.9 price_dropped: True reason: Low sales – EOD markdown
2658,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 55 sold_qty: 37 percent_sold: 67.3 price_dropped: True reason: Low sales – EOD markdown
2659,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 35 sold_qty: 45 percent_sold: 128.6 price_dropped: True reason: Low sales – EOD markdown
2660,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 55 sold_qty: 35 percent_sold: 63.6 price_dropped: True reason: Low sales – EOD markdown
2661,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 47 sold_qty: 47 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
2662,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 40 sold_qty: 40 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
2663,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 40 sold_qty: 30 percent_sold: 75.0 price_dropped: True reason: Low sales – EOD markdown
2664,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 50 sold_qty: 41 percent_sold: 82.0 price_dropped: True reason: Low sales – EOD markdown
2665,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 41 sold_qty: 46 percent_sold: 112.2 price_dropped: True reason: Low sales – EOD markdown
2666,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 38 sold_qty: 35 percent_sold: 92.1 price_dropped: True reason: Low sales – EOD markdown
2667,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 42 sold_qty: 43 percent_sold: 102.4 price_dropped: True reason: Low sales – EOD markdown
2668,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 43 sold_qty: 27 percent_sold: 62.8 price_dropped: True reason: Low sales – EOD markdown
2669,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 32 sold_qty: 38 percent_sold: 118.8 price_dropped: True reason: Low sales – EOD markdown
2670,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 58 sold_qty: 26 percent_sold: 44.8 price_dropped: True reason: Low sales – EOD markdown
2671,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 57 sold_qty: 37 percent_sold: 64.9 price_dropped: True reason: Low sales – EOD markdown
2672,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 53 sold_qty: 41 percent_sold: 77.4 price_dropped: True reason: Low sales – EOD markdown
2673,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 43 sold_qty: 52 percent_sold: 120.9 price_dropped: True reason: Low sales – EOD markdown
2674,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 38 sold_qty: 44 percent_sold: 115.8 price_dropped: True reason: Low sales – EOD markdown
2675,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 54 sold_qty: 28 percent_sold: 51.9 price_dropped: True reason: Low sales – EOD markdown
2676,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 41 sold_qty: 44 percent_sold: 107.3 price_dropped: True reason: Low sales – EOD markdown
2677,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 45 sold_qty: 33 percent_sold: 73.3 price_dropped: True reason: Low sales – EOD markdown
2678,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 56 sold_qty: 56 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
2679,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 55 sold_qty: 48 percent_sold: 87.3 price_dropped: True reason: Low sales – EOD markdown
2680,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 52 sold_qty: 32 percent_sold: 61.5 price_dropped: True reason: Low sales – EOD markdown
2681,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 55 sold_qty: 48 percent_sold: 87.3 price_dropped: True reason: Low sales – EOD markdown
2682,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 50 sold_qty: 47 percent_sold: 94.0 price_dropped: True reason: Low sales – EOD markdown
2683,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 55 sold_qty: 27 percent_sold: 49.1 price_dropped: True reason: Low sales – EOD markdown
2684,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 53 sold_qty: 33 percent_sold: 62.3 price_dropped: True reason: Low sales – EOD markdown
2685,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 55 sold_qty: 27 percent_sold: 49.1 price_dropped: True reason: Low sales – EOD markdown
2686,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 38 sold_qty: 31 percent_sold: 81.6 price_dropped: True reason: Low sales – EOD markdown
2687,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 36 sold_qty: 41 percent_sold: 113.9 price_dropped: True reason: Low sales – EOD markdown
2688,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 42 sold_qty: 38 percent_sold: 90.5 price_dropped: True reason: Low sales – EOD markdown
2689,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 58 sold_qty: 54 percent_sold: 93.1 price_dropped: True reason: Low sales – EOD markdown
2690,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 34 sold_qty: 37 percent_sold: 108.8 price_dropped: True reason: Low sales – EOD markdown
2691,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 49 sold_qty: 34 percent_sold: 69.4 price_dropped: True reason: Low sales – EOD markdown
2692,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 31 sold_qty: 37 percent_sold: 119.4 price_dropped: True reason: Low sales – EOD markdown
2693,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 51 sold_qty: 39 percent_sold: 76.5 price_dropped: True reason: Low sales – EOD markdown
2694,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 49 sold_qty: 48 percent_sold: 98.0 price_dropped: True reason: Low sales – EOD markdown
2695,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 30 sold_qty: 48 percent_sold: 160.0 price_dropped: True reason: Low sales – EOD markdown
2696,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 48 sold_qty: 41 percent_sold: 85.4 price_dropped: True reason: Low sales – EOD markdown
2697,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 35 sold_qty: 48 percent_sold: 137.1 price_dropped: True reason: Low sales – EOD markdown
2698,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 58 sold_qty: 31 percent_sold: 53.4 price_dropped: True reason: Low sales – EOD markdown
2699,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 54 sold_qty: 36 percent_sold: 66.7 price_dropped: True reason: Low sales – EOD markdown
2700,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 56 sold_qty: 31 percent_sold: 55.4 price_dropped: True reason: Low sales – EOD markdown
2701,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 36 sold_qty: 37 percent_sold: 102.8 price_dropped: True reason: Low sales – EOD markdown
2702,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 57 sold_qty: 38 percent_sold: 66.7 price_dropped: True reason: Low sales – EOD markdown
2703,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 35 sold_qty: 46 percent_sold: 131.4 price_dropped: True reason: Low sales – EOD markdown
2704,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 50 sold_qty: 46 percent_sold: 92.0 price_dropped: True reason: Low sales – EOD markdown
2705,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 37 sold_qty: 41 percent_sold: 110.8 price_dropped: True reason: Low sales – EOD markdown
2706,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 56 sold_qty: 51 percent_sold: 91.1 price_dropped: True reason: Low sales – EOD markdown
2707,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 36 sold_qty: 51 percent_sold: 141.7 price_dropped: True reason: Low sales – EOD markdown
2708,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 48 sold_qty: 51 percent_sold: 106.2 price_dropped: True reason: Low sales – EOD markdown
2709,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 41 sold_qty: 43 percent_sold: 104.9 price_dropped: True reason: Low sales – EOD markdown
2710,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 36 sold_qty: 39 percent_sold: 108.3 price_dropped: True reason: Low sales – EOD markdown
2711,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 31 sold_qty: 48 percent_sold: 154.8 price_dropped: True reason: Low sales – EOD markdown
2712,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 46 sold_qty: 36 percent_sold: 78.3 price_dropped: True reason: Low sales – EOD markdown
2713,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 59 sold_qty: 54 percent_sold: 91.5 price_dropped: True reason: Low sales – EOD markdown
2714,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 51 sold_qty: 31 percent_sold: 60.8 price_dropped: True reason: Low sales – EOD markdown
2715,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 54 sold_qty: 28 percent_sold: 51.9 price_dropped: True reason: Low sales – EOD markdown
2716,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 49 sold_qty: 51 percent_sold: 104.1 price_dropped: True reason: Low sales – EOD markdown
2717,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 59 sold_qty: 37 percent_sold: 62.7 price_dropped: True reason: Low sales – EOD markdown
2718,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 60 sold_qty: 22 percent_sold: 36.7 price_dropped: True reason: Low sales – EOD markdown
2719,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 43 sold_qty: 36 percent_sold: 83.7 price_dropped: True reason: Low sales – EOD markdown
2720,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 43 sold_qty: 34 percent_sold: 79.1 price_dropped: True reason: Low sales – EOD markdown
2721,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 46 sold_qty: 35 percent_sold: 76.1 price_dropped: True reason: Low sales – EOD markdown
2722,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 38 sold_qty: 47 percent_sold: 123.7 price_dropped: True reason: Low sales – EOD markdown
2723,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 55 sold_qty: 38 percent_sold: 69.1 price_dropped: True reason: Low sales – EOD markdown
2724,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 50 sold_qty: 39 percent_sold: 78.0 price_dropped: True reason: Low sales – EOD markdown
2725,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 33 sold_qty: 42 percent_sold: 127.3 price_dropped: True reason: Low sales – EOD markdown
2726,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 51 sold_qty: 41 percent_sold: 80.4 price_dropped: True reason: Low sales – EOD markdown
2727,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 47 sold_qty: 31 percent_sold: 66.0 price_dropped: True reason: Low sales – EOD markdown
2728,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 46 sold_qty: 37 percent_sold: 80.4 price_dropped: True reason: Low sales – EOD markdown
2729,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 42 sold_qty: 42 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
2730,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 43 sold_qty: 48 percent_sold: 111.6 price_dropped: True reason: Low sales – EOD markdown
2731,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 45 sold_qty: 32 percent_sold: 71.1 price_dropped: True reason: Low sales – EOD markdown
2732,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 33 sold_qty: 46 percent_sold: 139.4 price_dropped: True reason: Low sales – EOD markdown
2733,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 55 sold_qty: 48 percent_sold: 87.3 price_dropped: True reason: Low sales – EOD markdown
2734,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 51 sold_qty: 45 percent_sold: 88.2 price_dropped: True reason: Low sales – EOD markdown
2735,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 34 sold_qty: 41 percent_sold: 120.6 price_dropped: True reason: Low sales – EOD markdown
2736,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 48 sold_qty: 22 percent_sold: 45.8 price_dropped: True reason: Low sales – EOD markdown
2737,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 60 sold_qty: 36 percent_sold: 60.0 price_dropped: True reason: Low sales – EOD markdown
2738,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 35 sold_qty: 30 percent_sold: 85.7 price_dropped: True reason: Low sales – EOD markdown
2739,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 41 sold_qty: 37 percent_sold: 90.2 price_dropped: True reason: Low sales – EOD markdown
2740,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 36 sold_qty: 26 percent_sold: 72.2 price_dropped: True reason: Low sales – EOD markdown
2741,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 38 sold_qty: 40 percent_sold: 105.3 price_dropped: True reason: Low sales – EOD markdown
2742,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 54 sold_qty: 38 percent_sold: 70.4 price_dropped: True reason: Low sales – EOD markdown
2743,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 37 sold_qty: 41 percent_sold: 110.8 price_dropped: True reason: Low sales – EOD markdown
2744,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 36 sold_qty: 21 percent_sold: 58.3 price_dropped: True reason: Low sales – EOD markdown
2745,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 42 sold_qty: 33 percent_sold: 78.6 price_dropped: True reason: Low sales – EOD markdown
2746,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 47 sold_qty: 48 percent_sold: 102.1 price_dropped: True reason: Low sales – EOD markdown
2747,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 38 sold_qty: 43 percent_sold: 113.2 price_dropped: True reason: Low sales – EOD markdown
2748,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 45 sold_qty: 44 percent_sold: 97.8 price_dropped: True reason: Low sales – EOD markdown
2749,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 45 sold_qty: 24 percent_sold: 53.3 price_dropped: True reason: Low sales – EOD markdown
2750,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 44 sold_qty: 41 percent_sold: 93.2 price_dropped: True reason: Low sales – EOD markdown
2751,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 49 sold_qty: 38 percent_sold: 77.6 price_dropped: True reason: Low sales – EOD markdown
2752,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 60 sold_qty: 54 percent_sold: 90.0 price_dropped: True reason: Low sales – EOD markdown
2753,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 48 sold_qty: 35 percent_sold: 72.9 price_dropped: True reason: Low sales – EOD markdown
2754,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 49 sold_qty: 47 percent_sold: 95.9 price_dropped: True reason: Low sales – EOD markdown
2755,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 49 sold_qty: 46 percent_sold: 93.9 price_dropped: True reason: Low sales – EOD markdown
2756,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 49 sold_qty: 49 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
2757,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 43 sold_qty: 38 percent_sold: 88.4 price_dropped: True reason: Low sales – EOD markdown
2758,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 31 sold_qty: 37 percent_sold: 119.4 price_dropped: True reason: Low sales – EOD markdown
2759,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 43 sold_qty: 27 percent_sold: 62.8 price_dropped: True reason: Low sales – EOD markdown
2760,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 48 sold_qty: 46 percent_sold: 95.8 price_dropped: True reason: Low sales – EOD markdown
2761,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 52 sold_qty: 47 percent_sold: 90.4 price_dropped: True reason: Low sales – EOD markdown
2762,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 54 sold_qty: 30 percent_sold: 55.6 price_dropped: True reason: Low sales – EOD markdown
2763,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 60 sold_qty: 43 percent_sold: 71.7 price_dropped: True reason: Low sales – EOD markdown
2764,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 48 sold_qty: 24 percent_sold: 50.0 price_dropped: True reason: Low sales – EOD markdown
2765,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 43 sold_qty: 37 percent_sold: 86.0 price_dropped: True reason: Low sales – EOD markdown
