date,restaurant_id,ingredient_id,ingredient_name,quantity,total_cost,via_zeemart
YYYY-00-DD 00:00:SS,9,16,Onions,4.44,92.14,FALSE
YYYY-00-DD 00:00:SS,9,8,Chili Paste,1.05,23.69,TRUE
YYYY-00-DD 00:00:SS,9,15,Olive Oil,2.81,69.41,TRUE
YYYY-00-DD 00:00:SS,9,15,Olive Oil,3.83,96.11,TRUE
YYYY-00-DD 00:00:SS,9,15,Olive Oil,3.22,79.76,TRUE
YYYY-00-DD 00:00:SS,9,15,Olive Oil,4.24,105.69,FALSE
YYYY-00-DD 00:00:SS,9,6,Tofu,4.82,74.51,TRUE
YYYY-00-DD 00:00:SS,9,1,Chicken Breast,1.68,19.46,TRUE
YYYY-00-DD 00:00:SS,10,10,Garlic,1.82,34.85,TRUE
YYYY-00-DD 00:00:SS,10,19,Mushrooms,3.81,65.44,FALSE
YYYY-00-DD 00:00:SS,10,14,Coriander,2.3,19.28,TRUE
YYYY-00-DD 00:00:SS,10,10,Garlic,1.5,28.38,TRUE
YYYY-00-DD 00:00:SS,10,9,Noodles,2.73,27.96,FALSE
YYYY-00-DD 00:00:SS,10,13,Lettuce,4.73,73.51,TRUE
YYYY-00-DD 00:00:SS,10,9,Noodles,4.06,41.21,TRUE
YYYY-00-DD 00:00:SS,10,13,Lettuce,1.85,30.51,TRUE
YYYY-00-DD 00:00:SS,11,13,Lettuce,3.72,56.86,TRUE
YYYY-00-DD 00:00:SS,11,10,Garlic,3.17,59.89,TRUE
YYYY-00-DD 00:00:SS,11,18,Beef Strips,1.27,28.84,TRUE
YYYY-00-DD 00:00:SS,12,20,Cheddar Cheese,4.22,102.46,TRUE
YYYY-00-DD 00:00:SS,12,19,Mushrooms,4.1,68.18,TRUE
YYYY-00-DD 00:00:SS,12,15,Olive Oil,3.03,75.68,TRUE
YYYY-00-DD 00:00:SS,12,6,Tofu,1.61,24.22,FALSE
YYYY-00-DD 00:00:SS,12,17,Bell Peppers,3.88,95.54,TRUE
YYYY-00-DD 00:00:SS,12,7,Soy Sauce,1.45,8.11,TRUE
YYYY-00-DD 00:00:SS,12,1,Chicken Breast,3.17,35.86,TRUE
YYYY-00-DD 00:00:SS,13,7,Soy Sauce,3.92,21.75,TRUE
YYYY-00-DD 00:00:SS,13,10,Garlic,1.06,19.72,FALSE
YYYY-00-DD 00:00:SS,13,19,Mushrooms,4.64,81.04,FALSE
YYYY-00-DD 00:00:SS,13,4,Broccoli,3.49,50.46,FALSE
YYYY-00-DD 00:00:SS,14,15,Olive Oil,2.73,66.75,TRUE
YYYY-00-DD 00:00:SS,14,8,Chili Paste,1.05,25.44,FALSE
YYYY-00-DD 00:00:SS,14,1,Chicken Breast,3.33,36.53,TRUE
YYYY-00-DD 00:00:SS,15,15,Olive Oil,1.18,28.38,FALSE
YYYY-00-DD 00:00:SS,15,9,Noodles,1.01,10.1,TRUE
YYYY-00-DD 00:00:SS,15,11,Ginger,4.81,52.15,TRUE
YYYY-00-DD 00:00:SS,16,10,Garlic,3.18,56.22,TRUE
YYYY-00-DD 00:00:SS,16,6,Tofu,4.13,61.92,TRUE
YYYY-00-DD 00:00:SS,16,19,Mushrooms,1.81,31.82,TRUE
YYYY-00-DD 00:00:SS,16,18,Beef Strips,4.14,99.08,FALSE
YYYY-00-DD 00:00:SS,16,1,Chicken Breast,1,11.04,TRUE
YYYY-00-DD 00:00:SS,17,9,Noodles,5,52.48,FALSE
YYYY-00-DD 00:00:SS,17,9,Noodles,4.33,44.61,FALSE
YYYY-00-DD 00:00:SS,17,4,Broccoli,3.85,54.75,FALSE
YYYY-00-DD 00:00:SS,17,14,Coriander,1.37,12.15,TRUE
YYYY-00-DD 00:00:SS,17,13,Lettuce,4.26,64.75,TRUE
YYYY-00-DD 00:00:SS,17,14,Coriander,2.19,18.72,FALSE
YYYY-00-DD 00:00:SS,17,9,Noodles,4.42,46.26,FALSE
YYYY-00-DD 00:00:SS,18,17,Bell Peppers,3.63,88.99,FALSE
YYYY-00-DD 00:00:SS,18,4,Broccoli,2.81,40.23,FALSE
YYYY-00-DD 00:00:SS,18,14,Coriander,1.94,17.22,TRUE
YYYY-00-DD 00:00:SS,18,8,Chili Paste,1.97,43.58,TRUE
YYYY-00-DD 00:00:SS,18,7,Soy Sauce,2.14,12.17,TRUE
YYYY-00-DD 00:00:SS,18,11,Ginger,4.37,49.12,TRUE
YYYY-00-DD 00:00:SS,18,10,Garlic,1.72,32.94,TRUE
YYYY-00-DD 00:00:SS,19,16,Onions,2.08,44.71,TRUE
YYYY-00-DD 00:00:SS,19,6,Tofu,4.75,71.08,TRUE
YYYY-00-DD 00:00:SS,19,11,Ginger,1.37,15.69,TRUE
YYYY-00-DD 00:00:SS,19,4,Broccoli,4.38,60.11,FALSE
YYYY-00-DD 00:00:SS,20,12,Tomatoes,1.96,31.1,FALSE
YYYY-00-DD 00:00:SS,20,18,Beef Strips,3.18,70.62,TRUE
YYYY-00-DD 00:00:SS,20,12,Tomatoes,4.8,77.23,TRUE
YYYY-00-DD 00:00:SS,20,14,Coriander,2.47,20.55,TRUE
YYYY-00-DD 00:00:SS,21,17,Bell Peppers,3.52,82.21,TRUE
YYYY-00-DD 00:00:SS,21,4,Broccoli,1.27,18.21,TRUE
YYYY-00-DD 00:00:SS,21,9,Noodles,4.99,50.04,FALSE
YYYY-00-DD 00:00:SS,21,14,Coriander,3.98,33.12,FALSE
YYYY-00-DD 00:00:SS,21,9,Noodles,2.48,24.26,FALSE
YYYY-00-DD 00:00:SS,21,4,Broccoli,1.22,16.99,FALSE
YYYY-00-DD 00:00:SS,22,20,Cheddar Cheese,4.21,98.22,TRUE
YYYY-00-DD 00:00:SS,22,4,Broccoli,3.1,41.8,FALSE
YYYY-00-DD 00:00:SS,22,6,Tofu,3.95,58.04,FALSE
YYYY-00-DD 00:00:SS,22,4,Broccoli,1.27,16.94,FALSE
YYYY-00-DD 00:00:SS,23,11,Ginger,1.51,16.85,TRUE
YYYY-00-DD 00:00:SS,23,4,Broccoli,1.26,17.92,TRUE
YYYY-00-DD 00:00:SS,23,17,Bell Peppers,4.63,107.38,TRUE
YYYY-00-DD 00:00:SS,23,4,Broccoli,2.94,40.65,FALSE
YYYY-00-DD 00:00:SS,23,2,Basmati Rice,4.94,32.84,TRUE
YYYY-00-DD 00:00:SS,23,13,Lettuce,3.67,57.56,TRUE
YYYY-00-DD 00:00:SS,23,7,Soy Sauce,3.01,16.64,FALSE
YYYY-00-DD 00:00:SS,24,8,Chili Paste,1.64,37.06,FALSE
YYYY-00-DD 00:00:SS,24,19,Mushrooms,1.29,21.39,FALSE
YYYY-00-DD 00:00:SS,24,17,Bell Peppers,3.76,90.81,TRUE
YYYY-00-DD 00:00:SS,24,19,Mushrooms,3.22,51.88,TRUE
YYYY-00-DD 00:00:SS,24,9,Noodles,1.5,15.79,FALSE
YYYY-00-DD 00:00:SS,25,4,Broccoli,2.09,30.03,FALSE
YYYY-00-DD 00:00:SS,25,8,Chili Paste,4.5,100.75,TRUE
YYYY-00-DD 00:00:SS,25,8,Chili Paste,4.59,107.8,FALSE
YYYY-00-DD 00:00:SS,25,13,Lettuce,3.52,58.05,TRUE
YYYY-00-DD 00:00:SS,25,13,Lettuce,2.62,42.72,TRUE
YYYY-00-DD 00:00:SS,25,5,Salmon Fillet,3.67,28.05,TRUE
YYYY-00-DD 00:00:SS,25,13,Lettuce,3.64,55.55,TRUE
YYYY-00-DD 00:00:SS,26,15,Olive Oil,2.17,55.25,TRUE
YYYY-00-DD 00:00:SS,26,18,Beef Strips,1.89,43.16,TRUE
YYYY-00-DD 00:00:SS,26,15,Olive Oil,2.43,56.82,TRUE
YYYY-00-DD 00:00:SS,26,15,Olive Oil,1.72,41.06,FALSE
YYYY-00-DD 00:00:SS,27,3,Coconut Milk,2.85,55.23,FALSE
YYYY-00-DD 00:00:SS,27,7,Soy Sauce,3.06,17.68,FALSE
YYYY-00-DD 00:00:SS,27,18,Beef Strips,2.7,64.12,TRUE
YYYY-00-DD 00:00:SS,27,16,Onions,3.65,71.76,TRUE
YYYY-00-DD 00:00:SS,27,15,Olive Oil,2.91,73.3,FALSE
YYYY-00-DD 00:00:SS,27,12,Tomatoes,3.93,62.98,FALSE
YYYY-00-DD 00:00:SS,27,1,Chicken Breast,1.91,22.19,TRUE
YYYY-00-DD 00:00:SS,28,9,Noodles,2.14,20.81,TRUE
YYYY-00-DD 00:00:SS,28,1,Chicken Breast,2.98,31.76,FALSE
YYYY-00-DD 00:00:SS,28,18,Beef Strips,3.73,88.84,TRUE
YYYY-00-DD 00:00:SS,28,17,Bell Peppers,4.69,112.77,TRUE
YYYY-00-DD 00:00:SS,28,4,Broccoli,3.14,45.47,TRUE
YYYY-00-DD 00:00:SS,28,3,Coconut Milk,3.32,64.67,TRUE
YYYY-00-DD 00:00:SS,28,17,Bell Peppers,4.67,108.76,TRUE
YYYY-00-DD 00:00:SS,28,3,Coconut Milk,1.06,19.68,FALSE
YYYY-00-DD 00:00:SS,29,8,Chili Paste,4.45,106.66,TRUE
YYYY-00-DD 00:00:SS,29,10,Garlic,3.41,60.1,TRUE
YYYY-00-DD 00:00:SS,29,19,Mushrooms,1.43,25.36,TRUE
YYYY-00-DD 00:00:SS,29,19,Mushrooms,2.69,46.3,TRUE
YYYY-00-DD 00:00:SS,29,11,Ginger,4.62,53.8,TRUE
YYYY-00-DD 00:00:SS,30,10,Garlic,3.27,59.61,TRUE
YYYY-00-DD 00:00:SS,30,1,Chicken Breast,3.94,43.04,FALSE
YYYY-00-DD 00:00:SS,30,3,Coconut Milk,3.5,62.26,TRUE
YYYY-00-DD 00:00:SS,30,14,Coriander,4.3,39.27,TRUE
YYYY-00-DD 00:00:SS,1,20,Cheddar Cheese,4.82,111.4,TRUE
YYYY-00-DD 00:00:SS,1,9,Noodles,3.12,30.92,TRUE
YYYY-00-DD 00:00:SS,1,2,Basmati Rice,2.21,15.29,TRUE
YYYY-00-DD 00:00:SS,1,20,Cheddar Cheese,3.99,89.02,TRUE
YYYY-00-DD 00:00:SS,1,3,Coconut Milk,2.58,48.47,TRUE
YYYY-00-DD 00:00:SS,1,2,Basmati Rice,1.86,12.38,TRUE
YYYY-00-DD 00:00:SS,1,15,Olive Oil,3.16,78.13,FALSE
YYYY-00-DD 00:00:SS,1,13,Lettuce,3.56,55.9,TRUE
YYYY-00-DD 00:00:SS,2,13,Lettuce,1.95,30.19,FALSE
YYYY-00-DD 00:00:SS,2,4,Broccoli,1.16,15.5,TRUE
YYYY-00-DD 00:00:SS,2,13,Lettuce,4.27,64.64,TRUE
YYYY-00-DD 00:00:SS,3,14,Coriander,1.18,9.88,TRUE
YYYY-00-DD 00:00:SS,3,18,Beef Strips,2.68,60.35,TRUE
YYYY-00-DD 00:00:SS,3,5,Salmon Fillet,1.71,12.23,FALSE
YYYY-00-DD 00:00:SS,3,1,Chicken Breast,4.76,54.96,FALSE
YYYY-00-DD 00:00:SS,3,17,Bell Peppers,4.09,94.89,TRUE
YYYY-00-DD 00:00:SS,4,10,Garlic,2.29,42.49,FALSE
YYYY-00-DD 00:00:SS,4,3,Coconut Milk,2.17,40.66,TRUE
YYYY-00-DD 00:00:SS,4,18,Beef Strips,3.61,82.83,TRUE
YYYY-00-DD 00:00:SS,4,13,Lettuce,2.65,41.57,TRUE
YYYY-00-DD 00:00:SS,4,8,Chili Paste,4.11,97.59,FALSE
YYYY-00-DD 00:00:SS,4,9,Noodles,3.78,38,FALSE
YYYY-00-DD 00:00:SS,4,2,Basmati Rice,4.1,29.8,TRUE
YYYY-00-DD 00:00:SS,5,5,Salmon Fillet,3.76,27.72,FALSE
YYYY-00-DD 00:00:SS,5,10,Garlic,4.19,77.3,TRUE
YYYY-00-DD 00:00:SS,5,15,Olive Oil,4.51,112.34,TRUE
YYYY-00-DD 00:00:SS,5,8,Chili Paste,4.08,96.2,FALSE
YYYY-00-DD 00:00:SS,5,14,Coriander,1.37,11.9,FALSE
YYYY-00-DD 00:00:SS,5,13,Lettuce,1.23,19.49,TRUE
YYYY-00-DD 00:00:SS,6,19,Mushrooms,3.87,65.12,TRUE
YYYY-00-DD 00:00:SS,6,1,Chicken Breast,1.01,11.05,FALSE
YYYY-00-DD 00:00:SS,6,9,Noodles,1.27,13.29,TRUE
YYYY-00-DD 00:00:SS,6,10,Garlic,4.14,77.87,FALSE
YYYY-00-DD 00:00:SS,6,16,Onions,1.12,21.89,FALSE
YYYY-00-DD 00:00:SS,6,6,Tofu,4.61,66.1,FALSE
YYYY-00-DD 00:00:SS,6,3,Coconut Milk,3.68,70.77,FALSE
YYYY-00-DD 00:00:SS,6,1,Chicken Breast,2.79,31.08,TRUE
YYYY-00-DD 00:00:SS,7,13,Lettuce,1.91,31.72,TRUE
YYYY-00-DD 00:00:SS,7,17,Bell Peppers,2.21,51.09,FALSE
YYYY-00-DD 00:00:SS,7,8,Chili Paste,3.1,69.66,FALSE
YYYY-00-DD 00:00:SS,8,4,Broccoli,3.75,51.83,TRUE
YYYY-00-DD 00:00:SS,8,12,Tomatoes,1.59,23.43,FALSE
YYYY-00-DD 00:00:SS,8,19,Mushrooms,1.55,25.33,TRUE
YYYY-00-DD 00:00:SS,8,12,Tomatoes,2.25,35.8,TRUE
YYYY-00-DD 00:00:SS,9,2,Basmati Rice,1.23,8.23,FALSE
YYYY-00-DD 00:00:SS,9,10,Garlic,2.21,40.55,TRUE
YYYY-00-DD 00:00:SS,9,12,Tomatoes,4.05,65,TRUE
YYYY-00-DD 00:00:SS,9,3,Coconut Milk,2.65,47.55,FALSE
YYYY-00-DD 00:00:SS,9,6,Tofu,1.85,26.98,FALSE
YYYY-00-DD 00:00:SS,10,13,Lettuce,4.14,67.18,FALSE
YYYY-00-DD 00:00:SS,10,13,Lettuce,1.84,30.3,FALSE
YYYY-00-DD 00:00:SS,10,9,Noodles,4.44,46.93,TRUE
YYYY-00-DD 00:00:SS,10,14,Coriander,2.1,17.6,TRUE
YYYY-00-DD 00:00:SS,10,13,Lettuce,1.42,22.39,TRUE
YYYY-00-DD 00:00:SS,11,11,Ginger,2.72,31.67,TRUE
YYYY-00-DD 00:00:SS,11,4,Broccoli,2.07,28.93,FALSE
YYYY-00-DD 00:00:SS,11,4,Broccoli,4.15,55.95,TRUE
YYYY-00-DD 00:00:SS,12,1,Chicken Breast,2.07,23.34,TRUE
YYYY-00-DD 00:00:SS,12,1,Chicken Breast,3.9,45.24,TRUE
YYYY-00-DD 00:00:SS,12,17,Bell Peppers,4.4,108.05,FALSE
YYYY-00-DD 00:00:SS,12,7,Soy Sauce,3.77,20.63,FALSE
YYYY-00-DD 00:00:SS,12,19,Mushrooms,4.24,75.04,TRUE
YYYY-00-DD 00:00:SS,12,19,Mushrooms,2.56,42.61,FALSE
YYYY-00-DD 00:00:SS,13,6,Tofu,3.09,48.14,TRUE
YYYY-00-DD 00:00:SS,13,11,Ginger,1.2,13.76,TRUE
YYYY-00-DD 00:00:SS,13,15,Olive Oil,4.26,106.9,TRUE
YYYY-00-DD 00:00:SS,13,12,Tomatoes,3.27,52.48,TRUE
YYYY-00-DD 00:00:SS,13,8,Chili Paste,1.54,34.8,TRUE
YYYY-00-DD 00:00:SS,13,20,Cheddar Cheese,2.23,49.7,FALSE
YYYY-00-DD 00:00:SS,14,9,Noodles,2.48,24.39,TRUE
YYYY-00-DD 00:00:SS,14,17,Bell Peppers,3.9,91.99,TRUE
YYYY-00-DD 00:00:SS,14,17,Bell Peppers,3.82,89,TRUE
YYYY-00-DD 00:00:SS,14,17,Bell Peppers,1.53,35.06,FALSE
YYYY-00-DD 00:00:SS,14,7,Soy Sauce,1.81,9.9,FALSE
YYYY-00-DD 00:00:SS,14,9,Noodles,1.88,19.29,TRUE
YYYY-00-DD 00:00:SS,14,5,Salmon Fillet,2.03,14.87,TRUE
YYYY-00-DD 00:00:SS,15,16,Onions,1.21,25.78,TRUE
YYYY-00-DD 00:00:SS,15,7,Soy Sauce,1.55,8.69,TRUE
YYYY-00-DD 00:00:SS,15,4,Broccoli,2.52,35.72,TRUE
YYYY-00-DD 00:00:SS,15,1,Chicken Breast,2.93,32.11,TRUE
YYYY-00-DD 00:00:SS,15,8,Chili Paste,3.78,88.51,TRUE
YYYY-00-DD 00:00:SS,15,19,Mushrooms,1.31,21.8,TRUE
YYYY-00-DD 00:00:SS,15,7,Soy Sauce,4.91,27.89,TRUE
YYYY-00-DD 00:00:SS,16,9,Noodles,2.7,26.52,TRUE
YYYY-00-DD 00:00:SS,16,8,Chili Paste,4.36,97.4,TRUE
YYYY-00-DD 00:00:SS,16,14,Coriander,1.42,12.28,TRUE
YYYY-00-DD 00:00:SS,17,19,Mushrooms,2.75,48.89,TRUE
YYYY-00-DD 00:00:SS,17,1,Chicken Breast,1.51,16.72,TRUE
YYYY-00-DD 00:00:SS,17,10,Garlic,1.8,33.51,TRUE
YYYY-00-DD 00:00:SS,17,11,Ginger,2.57,29.29,TRUE
YYYY-00-DD 00:00:SS,17,1,Chicken Breast,2.35,26.23,TRUE
YYYY-00-DD 00:00:SS,18,15,Olive Oil,2.88,69.36,TRUE
YYYY-00-DD 00:00:SS,18,2,Basmati Rice,3.15,21.64,TRUE
YYYY-00-DD 00:00:SS,18,20,Cheddar Cheese,4.22,98.87,TRUE
YYYY-00-DD 00:00:SS,18,11,Ginger,4.61,50.34,TRUE
YYYY-00-DD 00:00:SS,18,5,Salmon Fillet,1.45,10.66,TRUE
YYYY-00-DD 00:00:SS,19,20,Cheddar Cheese,1.73,40.12,TRUE
YYYY-00-DD 00:00:SS,19,9,Noodles,1.83,19.32,TRUE
YYYY-00-DD 00:00:SS,19,13,Lettuce,3.27,52.08,TRUE
YYYY-00-DD 00:00:SS,19,3,Coconut Milk,4.15,74.66,FALSE
YYYY-00-DD 00:00:SS,19,19,Mushrooms,4.43,75.01,FALSE
YYYY-00-DD 00:00:SS,19,17,Bell Peppers,1.55,38.05,FALSE
YYYY-00-DD 00:00:SS,20,14,Coriander,2.84,24.97,FALSE
YYYY-00-DD 00:00:SS,20,17,Bell Peppers,4.57,112.97,FALSE
YYYY-00-DD 00:00:SS,20,7,Soy Sauce,4.57,25.79,TRUE
YYYY-00-DD 00:00:SS,20,14,Coriander,4,33.87,TRUE
YYYY-00-DD 00:00:SS,20,14,Coriander,4.32,36.99,TRUE
YYYY-00-DD 00:00:SS,20,7,Soy Sauce,2.86,16.91,TRUE
YYYY-00-DD 00:00:SS,20,15,Olive Oil,4.22,107.58,TRUE
YYYY-00-DD 00:00:SS,21,3,Coconut Milk,2.45,44.17,TRUE
YYYY-00-DD 00:00:SS,21,15,Olive Oil,4.64,113.09,TRUE
YYYY-00-DD 00:00:SS,21,20,Cheddar Cheese,4.56,109.37,TRUE
YYYY-00-DD 00:00:SS,21,19,Mushrooms,4.5,77.5,FALSE
YYYY-00-DD 00:00:SS,21,6,Tofu,4.25,60.92,TRUE
YYYY-00-DD 00:00:SS,21,20,Cheddar Cheese,4.87,110.51,TRUE
YYYY-00-DD 00:00:SS,22,18,Beef Strips,1.1,25.27,TRUE
YYYY-00-DD 00:00:SS,22,15,Olive Oil,3.85,95.93,FALSE
YYYY-00-DD 00:00:SS,22,18,Beef Strips,2.36,55.42,FALSE
YYYY-00-DD 00:00:SS,22,9,Noodles,4.37,44.98,TRUE
YYYY-00-DD 00:00:SS,22,5,Salmon Fillet,2.54,19.11,TRUE
YYYY-00-DD 00:00:SS,23,15,Olive Oil,4.45,112.88,FALSE
YYYY-00-DD 00:00:SS,23,16,Onions,1.13,22.29,TRUE
YYYY-00-DD 00:00:SS,23,2,Basmati Rice,1.02,7.08,FALSE
YYYY-00-DD 00:00:SS,23,16,Onions,2.75,56.63,TRUE
YYYY-00-DD 00:00:SS,24,2,Basmati Rice,3.73,25.58,TRUE
YYYY-00-DD 00:00:SS,24,6,Tofu,1.83,26.98,TRUE
YYYY-00-DD 00:00:SS,24,18,Beef Strips,1.04,24.6,TRUE
YYYY-00-DD 00:00:SS,24,18,Beef Strips,2.53,58.65,TRUE
YYYY-00-DD 00:00:SS,24,13,Lettuce,2.3,37.06,TRUE
YYYY-00-DD 00:00:SS,25,12,Tomatoes,3.16,47.25,FALSE
YYYY-00-DD 00:00:SS,25,4,Broccoli,3.5,46.41,TRUE
YYYY-00-DD 00:00:SS,25,19,Mushrooms,2.92,50.61,TRUE
YYYY-00-DD 00:00:SS,25,19,Mushrooms,3.2,55.61,TRUE
YYYY-00-DD 00:00:SS,25,15,Olive Oil,2.09,48.68,TRUE
YYYY-00-DD 00:00:SS,25,9,Noodles,1.22,12.13,FALSE
YYYY-00-DD 00:00:SS,25,3,Coconut Milk,2.63,49.31,TRUE
YYYY-00-DD 00:00:SS,26,1,Chicken Breast,4.03,46.21,TRUE
YYYY-00-DD 00:00:SS,26,9,Noodles,3.77,38.24,FALSE
YYYY-00-DD 00:00:SS,26,18,Beef Strips,2.06,46.83,FALSE
YYYY-00-DD 00:00:SS,26,7,Soy Sauce,2.09,12.04,TRUE
YYYY-00-DD 00:00:SS,27,6,Tofu,4.27,63.74,TRUE
YYYY-00-DD 00:00:SS,27,3,Coconut Milk,1.18,23.01,FALSE
YYYY-00-DD 00:00:SS,27,10,Garlic,2.18,41.43,TRUE
YYYY-00-DD 00:00:SS,27,13,Lettuce,4.25,67.11,TRUE
YYYY-00-DD 00:00:SS,27,16,Onions,1.23,26.34,TRUE
YYYY-00-DD 00:00:SS,27,7,Soy Sauce,3.64,20.19,FALSE
YYYY-00-DD 00:00:SS,27,15,Olive Oil,3.13,77.37,FALSE
YYYY-00-DD 00:00:SS,27,6,Tofu,1.91,27.3,TRUE
YYYY-00-DD 00:00:SS,28,6,Tofu,2.07,29.45,TRUE
YYYY-00-DD 00:00:SS,28,8,Chili Paste,1.28,28.66,TRUE
YYYY-00-DD 00:00:SS,28,17,Bell Peppers,1.63,37.8,TRUE
YYYY-00-DD 00:00:SS,28,1,Chicken Breast,4.75,53.08,TRUE
YYYY-00-DD 00:00:SS,28,11,Ginger,2.69,30.4,FALSE
YYYY-00-DD 00:00:SS,28,10,Garlic,1.02,19.35,TRUE
YYYY-00-DD 00:00:SS,28,17,Bell Peppers,3.13,74.1,TRUE
YYYY-00-DD 00:00:SS,28,8,Chili Paste,4.77,113.16,FALSE
YYYY-00-DD 00:00:SS,29,3,Coconut Milk,2.35,45.81,FALSE
YYYY-00-DD 00:00:SS,29,2,Basmati Rice,4.41,32.04,FALSE
YYYY-00-DD 00:00:SS,29,20,Cheddar Cheese,1.38,33.82,TRUE
YYYY-00-DD 00:00:SS,29,20,Cheddar Cheese,3.17,75.58,TRUE
YYYY-00-DD 00:00:SS,30,4,Broccoli,1.85,24.61,TRUE
YYYY-00-DD 00:00:SS,30,7,Soy Sauce,1.32,7.45,TRUE
YYYY-00-DD 00:00:SS,30,16,Onions,1.89,37.12,TRUE
YYYY-00-DD 00:00:SS,30,1,Chicken Breast,4.82,54.7,TRUE
YYYY-00-DD 00:00:SS,30,3,Coconut Milk,3.07,58.74,TRUE
YYYY-00-DD 00:00:SS,30,19,Mushrooms,3.45,56.63,TRUE
YYYY-00-DD 00:00:SS,1,17,Bell Peppers,3.53,85.5,FALSE
YYYY-00-DD 00:00:SS,1,9,Noodles,1.95,19.49,TRUE
YYYY-00-DD 00:00:SS,1,14,Coriander,2.53,22.24,TRUE
YYYY-00-DD 00:00:SS,1,1,Chicken Breast,1.51,17.15,TRUE
YYYY-00-DD 00:00:SS,1,12,Tomatoes,2.38,37.35,TRUE
YYYY-00-DD 00:00:SS,1,2,Basmati Rice,4.73,34.09,TRUE
YYYY-00-DD 00:00:SS,1,12,Tomatoes,3.95,58.96,TRUE
YYYY-00-DD 00:00:SS,1,6,Tofu,3.93,59.35,TRUE
YYYY-00-DD 00:00:SS,2,13,Lettuce,4.09,67.56,TRUE
YYYY-00-DD 00:00:SS,2,2,Basmati Rice,2.25,15.86,FALSE
YYYY-00-DD 00:00:SS,2,20,Cheddar Cheese,2.1,48.47,TRUE
YYYY-00-DD 00:00:SS,2,17,Bell Peppers,3.08,72.79,TRUE
YYYY-00-DD 00:00:SS,2,15,Olive Oil,3.4,85.07,FALSE
YYYY-00-DD 00:00:SS,2,19,Mushrooms,3.42,60.73,FALSE
YYYY-00-DD 00:00:SS,2,11,Ginger,3.95,46.51,TRUE
YYYY-00-DD 00:00:SS,2,1,Chicken Breast,3.97,44.06,FALSE
YYYY-00-DD 00:00:SS,3,10,Garlic,2.64,49.32,TRUE
YYYY-00-DD 00:00:SS,3,12,Tomatoes,3.75,58.72,TRUE
YYYY-00-DD 00:00:SS,3,13,Lettuce,3.89,64.27,TRUE
YYYY-00-DD 00:00:SS,3,2,Basmati Rice,1.91,13.36,FALSE
YYYY-00-DD 00:00:SS,3,12,Tomatoes,3.41,51.43,FALSE
YYYY-00-DD 00:00:SS,4,16,Onions,4.95,104.37,TRUE
YYYY-00-DD 00:00:SS,4,5,Salmon Fillet,2.29,16.8,FALSE
YYYY-00-DD 00:00:SS,4,6,Tofu,3.87,54.85,TRUE
YYYY-00-DD 00:00:SS,4,4,Broccoli,2.86,38.85,TRUE
YYYY-00-DD 00:00:SS,5,19,Mushrooms,4.42,77.15,TRUE
YYYY-00-DD 00:00:SS,5,18,Beef Strips,2.33,55.3,TRUE
YYYY-00-DD 00:00:SS,5,1,Chicken Breast,4.65,51.84,TRUE
YYYY-00-DD 00:00:SS,5,15,Olive Oil,1.64,41.08,TRUE
YYYY-00-DD 00:00:SS,5,8,Chili Paste,2.28,53.02,TRUE
YYYY-00-DD 00:00:SS,5,13,Lettuce,1.18,18.8,FALSE
YYYY-00-DD 00:00:SS,5,1,Chicken Breast,2.52,28.47,FALSE
YYYY-00-DD 00:00:SS,6,15,Olive Oil,1.16,28.65,TRUE
YYYY-00-DD 00:00:SS,6,7,Soy Sauce,4.09,22.14,TRUE
YYYY-00-DD 00:00:SS,6,9,Noodles,4,39.21,TRUE
YYYY-00-DD 00:00:SS,6,20,Cheddar Cheese,3.79,88.44,TRUE
YYYY-00-DD 00:00:SS,6,5,Salmon Fillet,3.21,23.49,TRUE
YYYY-00-DD 00:00:SS,6,15,Olive Oil,1.98,46.22,FALSE
YYYY-00-DD 00:00:SS,6,16,Onions,4.46,92.44,FALSE
YYYY-00-DD 00:00:SS,6,14,Coriander,4.93,44.39,TRUE
YYYY-00-DD 00:00:SS,7,9,Noodles,4.48,46.05,FALSE
YYYY-00-DD 00:00:SS,7,13,Lettuce,1.32,21.9,FALSE
YYYY-00-DD 00:00:SS,7,11,Ginger,1.47,16.54,TRUE
YYYY-00-DD 00:00:SS,7,6,Tofu,4.43,65.82,TRUE
YYYY-00-DD 00:00:SS,7,10,Garlic,1.66,29.91,TRUE
YYYY-00-DD 00:00:SS,7,5,Salmon Fillet,4.95,38.67,TRUE
YYYY-00-DD 00:00:SS,7,18,Beef Strips,3.84,91.35,TRUE
YYYY-00-DD 00:00:SS,8,2,Basmati Rice,1.18,8.02,FALSE
YYYY-00-DD 00:00:SS,8,15,Olive Oil,2.48,57.54,TRUE
YYYY-00-DD 00:00:SS,8,10,Garlic,2.51,43.94,TRUE
YYYY-00-DD 00:00:SS,8,12,Tomatoes,3.07,44.93,TRUE
YYYY-00-DD 00:00:SS,8,15,Olive Oil,2.08,52.59,TRUE
YYYY-00-DD 00:00:SS,8,13,Lettuce,1.85,28.19,FALSE
YYYY-00-DD 00:00:SS,8,12,Tomatoes,2,31.81,TRUE
YYYY-00-DD 00:00:SS,9,19,Mushrooms,3.35,57.31,TRUE
YYYY-00-DD 00:00:SS,9,5,Salmon Fillet,1,7.42,TRUE
YYYY-00-DD 00:00:SS,9,8,Chili Paste,2.06,46.99,TRUE
